Start_point, End_point, Cell, Delay
riscv/dp/_19901_, riscv/dp/_18863_, HAxp5_ASAP7_75t_R,  61.82 
riscv/dp/_19901_, riscv/dp/_18863_, OR2x2_ASAP7_75t_R,  27.60 
riscv/dp/_19901_, riscv/dp/_18863_, AO21x1_ASAP7_75t_R,  13.28 
riscv/dp/_19901_, riscv/dp/_18863_, AO21x1_ASAP7_75t_R,  12.93 
riscv/dp/_19901_, riscv/dp/_18863_, OA211x2_ASAP7_75t_R,  18.95 
riscv/dp/_19901_, riscv/dp/_18863_, OA31x2_ASAP7_75t_R,  25.34 
riscv/dp/_19901_, riscv/dp/_18863_, OA31x2_ASAP7_75t_R,  26.90 
riscv/dp/_19901_, riscv/dp/_18863_, OA21x2_ASAP7_75t_R,  21.89
riscv/dp/_19901_, riscv/dp/_18863_, OA21x2_ASAP7_75t_R,  20.73
riscv/dp/_19901_, riscv/dp/_18863_, OR2x2_ASAP7_75t_R,  16.44
riscv/dp/_19901_, riscv/dp/_18863_, AO21x1_ASAP7_75t_R,  14.49
riscv/dp/_19901_, riscv/dp/_18863_, NAND2x1_ASAP7_75t_R,  10.66
riscv/dp/_19901_, riscv/dp/_18863_, FAx1_ASAP7_75t_R,  26.94
riscv/dp/_19901_, riscv/dp/_18863_, XNOR2x1_ASAP7_75t_R,  12.94
riscv/dp/_19901_, riscv/dp/_18863_, OAI22x1_ASAP7_75t_R,  11.98
riscv/dp/_19901_, riscv/dp/_18863_, AO221x1_ASAP7_75t_R,  22.29
riscv/dp/_19901_, riscv/dp/_18863_, AO22x1_ASAP7_75t_R,  21.66
riscv/dp/_19901_, riscv/dp/_18863_, AO31x2_ASAP7_75t_R,  78.49
riscv/dp/_19901_, riscv/dp/_18863_, NOR3x2_ASAP7_75t_R, 170.10
riscv/dp/_19901_, riscv/dp/_18863_, AO22x1_ASAP7_75t_R,  91.36
riscv/dp/_19901_, riscv/dp/_18863_, AO21x2_ASAP7_75t_R,  23.62
riscv/dp/_19901_, riscv/dp/_18863_, AND3x4_ASAP7_75t_R,  28.65
riscv/dp/_19901_, riscv/dp/_18863_, OR2x6_ASAP7_75t_R,  30.45
riscv/dp/_19901_, riscv/dp/_18863_, AO21x1_ASAP7_75t_R,  19.09
riscv/dp/_19901_, riscv/dp/_18863_, OAI21x1_ASAP7_75t_R,   9.88
riscv/dp/_19901_, riscv/dp/_18863_, AO31x2_ASAP7_75t_R,  81.81
riscv/dp/_19901_, riscv/dp/_18863_, AOI21x1_ASAP7_75t_R,  37.74
riscv/dp/_19901_, riscv/dp/_18863_, DFFLQNx2_ASAP7_75t_R,   0.02
,,,
instr[4], riscv/dp/_19534_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19534_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19534_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19534_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19534_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19534_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19534_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19534_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19534_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19534_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19534_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19534_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19534_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19534_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19534_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19534_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19534_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19534_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19534_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19534_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19534_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19534_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19534_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19534_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19534_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19534_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19534_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19534_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19534_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19534_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19534_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19534_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19534_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19534_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19534_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19534_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_19534_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_19534_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_19534_, AO21x1_ASAP7_75t_R,  53.28
instr[4], riscv/dp/_19534_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_18894_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_18894_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_18894_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_18894_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_18894_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_18894_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_18894_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_18894_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_18894_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_18894_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_18894_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_18894_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_18894_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_18894_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_18894_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_18894_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_18894_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_18894_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_18894_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_18894_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_18894_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_18894_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_18894_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_18894_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_18894_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_18894_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_18894_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_18894_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_18894_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_18894_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_18894_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_18894_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_18894_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_18894_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_18894_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_18894_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_18894_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_18894_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_18894_, AO21x1_ASAP7_75t_R,  55.30
instr[4], riscv/dp/_18894_, DFFLQNx2_ASAP7_75t_R,   0.02
,,,
instr[4], riscv/dp/_19531_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19531_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19531_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19531_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19531_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19531_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19531_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19531_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19531_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19531_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19531_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19531_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19531_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19531_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19531_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19531_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19531_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19531_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19531_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19531_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19531_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19531_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19531_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19531_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19531_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19531_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19531_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19531_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19531_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19531_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19531_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19531_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19531_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19531_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19531_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19531_, AO21x1_ASAP7_75t_R,  18.74
instr[4], riscv/dp/_19531_, AND2x2_ASAP7_75t_R,  17.26
instr[4], riscv/dp/_19531_, AO32x2_ASAP7_75t_R,  54.04
instr[4], riscv/dp/_19531_, OA21x2_ASAP7_75t_R,  47.53
instr[4], riscv/dp/_19531_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19118_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19118_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19118_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19118_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19118_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19118_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19118_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19118_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19118_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19118_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19118_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19118_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19118_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19118_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19118_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19118_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19118_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19118_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19118_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19118_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19118_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19118_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19118_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19118_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19118_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19118_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19118_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19118_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19118_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19118_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19118_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19118_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19118_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19118_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19118_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19118_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_19118_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_19118_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_19118_, AO21x1_ASAP7_75t_R,  53.27
instr[4], riscv/dp/_19118_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_19246_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19246_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19246_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19246_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19246_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19246_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19246_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19246_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19246_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19246_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19246_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19246_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19246_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19246_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19246_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19246_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19246_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19246_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19246_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19246_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19246_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19246_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19246_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19246_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19246_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19246_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19246_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19246_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19246_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19246_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19246_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19246_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19246_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19246_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19246_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19246_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_19246_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_19246_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_19246_, AO21x1_ASAP7_75t_R,  53.21
instr[4], riscv/dp/_19246_, DFFLQNx2_ASAP7_75t_R,   0.00
,,,
instr[4], riscv/dp/_19834_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19834_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19834_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19834_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19834_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19834_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19834_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19834_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19834_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19834_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19834_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19834_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19834_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19834_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19834_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19834_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19834_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19834_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19834_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19834_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19834_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19834_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19834_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19834_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19834_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19834_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19834_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19834_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19834_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19834_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19834_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19834_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19834_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19834_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19834_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19834_, AO21x1_ASAP7_75t_R,  21.48
instr[4], riscv/dp/_19834_, OA211x2_ASAP7_75t_R,  57.65
instr[4], riscv/dp/_19834_, AND2x2_ASAP7_75t_R,  39.85
instr[4], riscv/dp/_19834_, AO221x1_ASAP7_75t_R,  20.65
instr[4], riscv/dp/_19834_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_19598_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19598_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19598_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19598_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19598_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19598_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19598_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19598_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19598_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19598_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19598_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19598_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19598_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19598_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19598_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19598_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19598_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19598_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19598_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19598_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19598_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19598_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19598_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19598_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19598_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19598_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19598_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19598_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19598_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19598_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19598_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19598_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19598_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19598_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19598_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19598_, AO21x1_ASAP7_75t_R,  19.12
instr[4], riscv/dp/_19598_, OA21x2_ASAP7_75t_R,  17.35
instr[4], riscv/dp/_19598_, OA31x2_ASAP7_75t_R,  47.87
instr[4], riscv/dp/_19598_, AO21x1_ASAP7_75t_R,  53.13
instr[4], riscv/dp/_19598_, DFFLQNx2_ASAP7_75t_R,   0.01
,,,
instr[4], riscv/dp/_19115_, BUFx2_ASAP7_75t_R,10.86 
instr[4], riscv/dp/_19115_, AO22x2_ASAP7_75t_R,  33.06 
instr[4], riscv/dp/_19115_, INVx1_ASAP7_75t_R,20.42 
instr[4], riscv/dp/_19115_, OR5x2_ASAP7_75t_R,  77.35 
instr[4], riscv/dp/_19115_, AND2x2_ASAP7_75t_R, 131.74 
instr[4], riscv/dp/_19115_, BUFx16f_ASAP7_75t_R,23.84 
instr[4], riscv/dp/_19115_, BUFx16f_ASAP7_75t_R,29.73 
instr[4], riscv/dp/_19115_, BUFx16f_ASAP7_75t_R,72.47 
instr[4], riscv/dp/_19115_, AO221x1_ASAP7_75t_R,  37.62 
instr[4], riscv/dp/_19115_, OA211x2_ASAP7_75t_R,  27.61 
instr[4], riscv/dp/_19115_, AO221x2_ASAP7_75t_R,  35.54 
instr[4], riscv/dp/_19115_, NAND2x2_ASAP7_75t_R,  25.24 
instr[4], riscv/dp/_19115_, HAxp5_ASAP7_75t_R,  61.82 
instr[4], riscv/dp/_19115_, OR2x2_ASAP7_75t_R,  27.60 
instr[4], riscv/dp/_19115_, AO21x1_ASAP7_75t_R,  13.28 
instr[4], riscv/dp/_19115_, AO21x1_ASAP7_75t_R,  12.93 
instr[4], riscv/dp/_19115_, OA211x2_ASAP7_75t_R,  18.95 
instr[4], riscv/dp/_19115_, OA31x2_ASAP7_75t_R,  25.34 
instr[4], riscv/dp/_19115_, OA31x2_ASAP7_75t_R,  26.90 
instr[4], riscv/dp/_19115_, OA21x2_ASAP7_75t_R,  21.89
instr[4], riscv/dp/_19115_, OA21x2_ASAP7_75t_R,  20.73
instr[4], riscv/dp/_19115_, OR2x2_ASAP7_75t_R,  16.44
instr[4], riscv/dp/_19115_, AO21x1_ASAP7_75t_R,  14.49
instr[4], riscv/dp/_19115_, NAND2x1_ASAP7_75t_R,  10.66
instr[4], riscv/dp/_19115_, FAx1_ASAP7_75t_R,  26.94
instr[4], riscv/dp/_19115_, XNOR2x1_ASAP7_75t_R,  12.94
instr[4], riscv/dp/_19115_, OAI22x1_ASAP7_75t_R,  11.98
instr[4], riscv/dp/_19115_, AO221x1_ASAP7_75t_R,  22.29
instr[4], riscv/dp/_19115_, AO22x1_ASAP7_75t_R,  21.66
instr[4], riscv/dp/_19115_, AO31x2_ASAP7_75t_R,  78.49
instr[4], riscv/dp/_19115_, NOR3x2_ASAP7_75t_R, 170.10
instr[4], riscv/dp/_19115_, AO22x1_ASAP7_75t_R,  91.36
instr[4], riscv/dp/_19115_, AO21x2_ASAP7_75t_R,  23.62
instr[4], riscv/dp/_19115_, AND3x4_ASAP7_75t_R,  28.65
instr[4], riscv/dp/_19115_, OR2x6_ASAP7_75t_R,  30.45
instr[4], riscv/dp/_19115_, AO21x1_ASAP7_75t_R,  18.74
instr[4], riscv/dp/_19115_, AND2x2_ASAP7_75t_R,  17.26
instr[4], riscv/dp/_19115_, AO32x2_ASAP7_75t_R,  54.04
instr[4], riscv/dp/_19115_, OA21x2_ASAP7_75t_R,  47.35
